Time,Ground Truth,Estimation
2020-04-25 17:57:30,68,96
2020-04-25 17:57:40,70,123
2020-04-25 17:57:50,70,128
2020-04-25 17:58:00,67,88
2020-04-25 17:58:10,65,53
2020-04-25 17:58:20,62,53
2020-04-25 17:58:30,64,59
2020-04-25 17:58:40,68,99
2020-04-25 17:58:50,67,99
2020-04-25 17:59:00,64,91
2020-04-25 17:59:10,65,53
2020-04-25 17:59:20,65,56
2020-04-25 17:59:30,59,45
2020-04-25 17:59:40,52,48
2020-04-25 17:59:50,57,59
2020-04-25 18:00:00,55,64
2020-04-25 18:00:10,58,79
2020-04-25 18:00:20,60,133
2020-04-25 18:00:30,56,109
2020-04-25 18:00:40,63,109
2020-04-25 18:00:50,60,64
2020-04-25 18:01:00,66,77
2020-04-25 18:01:10,60,73
2020-04-25 18:01:20,61,80
2020-04-25 18:01:30,67,87
2020-04-25 18:01:40,70,87
2020-04-25 18:01:50,68,56
2020-04-25 18:02:00,69,56
2020-04-25 18:02:10,66,61
2020-04-25 18:02:20,66,69
2020-04-25 18:02:30,62,115
2020-04-25 18:02:40,62,80
2020-04-25 18:02:50,64,101
2020-04-25 18:03:00,61,81
2020-04-25 18:03:10,62,61
2020-04-25 18:03:20,58,53
2020-04-25 18:03:30,55,48
2020-04-25 18:03:40,60,61
2020-04-25 18:03:50,58,80
2020-04-25 18:04:00,56,73
2020-04-25 18:04:10,54,53
2020-04-25 18:04:20,59,59
2020-04-25 18:04:30,66,61
2020-04-25 18:04:40,70,61
2020-04-25 18:04:50,67,56
2020-04-25 18:05:00,61,123
2020-04-25 18:05:10,59,123
2020-04-25 18:05:20,64,128
2020-04-25 18:05:30,64,91
2020-04-25 18:05:40,65,85
2020-04-25 18:05:50,65,68
2020-04-25 18:06:00,65,65
2020-04-25 18:06:10,69,117
2020-04-25 18:06:20,67,83
2020-04-25 18:06:30,66,117
2020-04-25 18:06:40,60,96
2020-04-25 18:06:50,57,91
2020-04-25 18:07:00,61,67
2020-04-25 18:07:10,62,61
2020-04-25 18:07:20,62,61
2020-04-25 18:07:30,57,64
2020-04-25 18:07:40,54,109
2020-04-25 18:07:50,58,115
2020-04-25 18:08:00,59,120
2020-04-25 18:08:10,61,56
2020-04-25 18:08:20,58,59
2020-04-25 18:08:30,58,59
2020-04-25 18:08:40,59,80
2020-04-25 18:08:50,62,91
2020-04-25 18:09:00,71,96
2020-04-25 18:09:10,71,64
2020-04-25 18:09:20,71,61
2020-04-25 18:09:30,67,117
2020-04-25 18:09:40,62,61
2020-04-25 18:09:50,66,101
2020-04-25 18:10:00,70,93
2020-04-25 18:10:10,62,85
2020-04-25 18:10:20,62,51
2020-04-25 18:10:30,60,59
2020-04-25 18:10:40,61,53
2020-04-25 18:10:50,63,96
2020-04-25 18:11:00,60,93
2020-04-25 18:11:10,54,101
2020-04-25 18:11:20,64,96
2020-04-25 18:11:30,66,96
2020-04-25 18:11:40,75,131
2020-04-25 18:11:50,69,125
2020-04-25 18:12:00,70,115
2020-04-25 18:12:10,63,59
2020-04-25 18:12:20,61,53
2020-04-25 18:12:30,59,64
2020-04-25 18:12:40,58,59
2020-04-25 18:12:50,64,120
2020-04-25 18:13:00,62,107
2020-04-25 18:13:10,64,107
2020-04-25 18:13:20,67,61
2020-04-25 18:13:30,67,61
2020-04-25 18:13:40,71,91
2020-04-25 18:13:50,70,123
2020-04-25 18:14:00,66,107
2020-04-25 18:14:10,61,107
2020-04-25 18:14:20,55,51
2020-04-25 18:14:30,55,56
2020-04-25 18:14:40,45,72
2020-04-25 18:14:50,47,101
2020-04-25 18:15:00,57,104
2020-04-25 18:15:10,61,107
2020-04-25 18:15:20,67,84
2020-04-25 18:15:30,67,219
2020-04-25 18:15:40,63,163
2020-04-25 18:15:50,54,128
2020-04-25 18:16:00,62,88
2020-04-25 18:16:10,64,61
2020-04-25 18:16:20,67,96
2020-04-25 18:16:30,64,72
2020-04-25 18:16:40,61,101
2020-04-25 18:16:50,63,72
2020-04-25 18:17:00,63,56
2020-04-25 18:17:10,63,53
2020-04-25 18:17:20,54,45
2020-04-25 18:17:30,61,61
2020-04-25 18:17:40,57,64
2020-04-25 18:17:50,62,64
2020-04-25 18:18:00,62,64
2020-04-25 18:18:10,65,91
2020-04-25 18:18:20,64,93
2020-04-25 18:18:30,59,107
2020-04-25 18:18:40,59,61
2020-04-25 18:18:50,61,69
2020-04-25 18:19:00,63,67
2020-04-25 18:19:10,69,88
2020-04-25 18:19:20,69,93
2020-04-25 18:19:30,65,120
2020-04-25 18:19:40,61,64
2020-04-25 18:19:50,66,107
2020-04-25 18:20:00,63,112
2020-04-25 18:20:10,60,101
2020-04-25 18:20:20,61,93
2020-04-25 18:20:30,67,75
2020-04-25 18:20:40,64,53
2020-04-25 18:20:50,61,53
2020-04-25 18:21:00,64,59
2020-04-25 18:21:10,57,56
2020-04-25 18:21:20,59,115
2020-04-25 18:21:30,55,91
2020-04-25 18:21:40,54,91
2020-04-25 18:21:50,55,117
2020-04-25 18:22:00,70,120
2020-04-25 18:22:10,65,80
2020-04-25 18:22:20,63,75
2020-04-25 18:22:30,60,88
2020-04-25 18:22:40,61,152
2020-04-25 18:22:50,63,123
2020-04-25 18:23:00,59,115
2020-04-25 18:23:10,54,53
2020-04-25 18:23:20,54,51
2020-04-25 18:23:30,53,53
2020-04-25 18:23:40,64,72
2020-04-25 18:23:50,64,117
2020-04-25 18:24:00,65,120
2020-04-25 18:24:10,61,85
2020-04-25 18:24:20,56,60
2020-04-25 18:24:30,59,88
2020-04-25 18:24:40,51,80
2020-04-25 18:24:50,53,61
2020-04-25 18:25:00,55,53
2020-04-25 18:25:10,57,67
2020-04-25 18:25:20,63,125
2020-04-25 18:25:30,57,88
2020-04-25 18:25:40,58,109
2020-04-25 18:25:50,60,133
2020-04-25 18:26:00,66,96
2020-04-25 18:26:10,62,96
2020-04-25 18:26:20,60,61
2020-04-25 18:26:30,56,75
2020-04-25 18:26:40,65,72
2020-04-25 18:26:50,61,80
2020-04-25 18:27:00,61,80
2020-04-25 18:27:10,59,80
2020-04-25 18:27:20,60,85
2020-04-25 18:27:30,62,131
2020-04-25 18:27:40,63,107
2020-04-25 18:27:50,62,109
2020-04-25 18:28:00,67,115
2020-04-25 18:28:10,66,117
2020-04-25 18:28:20,69,115
2020-04-25 18:28:30,59,85
2020-04-25 18:28:40,62,93
2020-04-25 18:28:50,58,83
2020-04-25 18:29:00,59,123
2020-04-25 18:29:10,54,59
2020-04-25 18:29:20,60,48
2020-04-25 18:29:30,58,45
2020-04-25 18:29:40,57,45
2020-04-25 18:29:50,61,128
2020-04-25 18:30:00,66,91
2020-04-25 18:30:10,67,115
2020-04-25 18:30:20,68,112
2020-04-25 18:30:30,60,112
2020-04-25 18:30:40,57,115
2020-04-25 18:30:50,48,88
2020-04-25 18:31:00,57,83
2020-04-25 18:31:10,58,53
2020-04-25 18:31:20,61,85
2020-04-25 18:31:30,63,61
2020-04-25 18:31:40,60,93
2020-04-25 18:31:50,60,56
2020-04-25 18:32:00,61,56
2020-04-25 18:32:10,65,123
2020-04-25 18:32:20,63,117
2020-04-25 18:32:30,65,117
2020-04-25 18:32:40,58,109
2020-04-25 18:32:50,57,59
2020-04-25 18:33:00,52,88
2020-04-25 18:33:10,53,56
2020-04-25 18:33:20,52,93
2020-04-25 18:33:30,55,61
2020-04-25 18:33:40,55,72
2020-04-25 18:33:50,60,85
2020-04-25 18:34:00,63,91
2020-04-25 18:34:10,64,69
2020-04-25 18:34:20,64,53
2020-04-25 18:34:30,61,88
2020-04-25 18:34:40,64,89
2020-04-25 18:34:50,67,117
2020-04-25 18:35:00,68,131
2020-04-25 18:35:10,67,131
2020-04-25 18:35:20,63,91
2020-04-25 18:35:30,63,117
2020-04-25 18:35:40,59,88
2020-04-25 18:35:50,55,48
2020-04-25 18:36:00,51,41
2020-04-25 18:36:10,49,80
2020-04-25 18:36:20,58,109
2020-04-25 18:36:30,58,109
2020-04-25 18:36:40,56,91
2020-04-25 18:36:50,61,53
2020-04-25 18:37:00,64,83
2020-04-25 18:37:10,64,125
2020-04-25 18:37:20,57,165
2020-04-25 18:37:30,57,165
2020-04-25 18:37:40,55,64
2020-04-25 18:37:50,57,61
2020-04-25 18:38:00,58,53
2020-04-25 18:38:10,56,53
2020-04-25 18:38:20,56,61
2020-04-25 18:38:30,52,59
2020-04-25 18:38:40,59,56
2020-04-25 18:38:50,64,61
2020-04-25 18:39:00,64,69
2020-04-25 18:39:10,66,93
2020-04-25 18:39:20,59,64
2020-04-25 18:39:30,55,53
2020-04-25 18:39:40,54,64
2020-04-25 18:39:50,50,69
2020-04-25 18:40:00,53,59
2020-04-25 18:40:10,50,43
2020-04-25 18:40:20,56,56
2020-04-25 18:40:30,55,75
2020-04-25 18:40:40,68,96
2020-04-25 18:40:50,70,72
2020-04-25 18:41:00,79,128
2020-04-25 18:41:10,71,117
2020-04-25 18:41:20,64,56
2020-04-25 18:41:30,55,43
2020-04-25 18:41:40,63,57
2020-04-25 18:41:50,70,115
2020-04-25 18:42:00,68,117
2020-04-25 18:42:10,64,108
2020-04-25 18:42:20,59,53
2020-04-25 18:42:30,51,53
2020-04-25 18:42:40,54,88
2020-04-25 18:42:50,53,83
2020-04-25 18:43:00,51,104
2020-04-25 18:43:10,54,80
2020-04-25 18:43:20,56,69
2020-04-25 18:43:30,67,104
2020-04-25 18:43:40,65,80
2020-04-25 18:43:50,71,96
2020-04-25 18:44:00,67,80
2020-04-25 18:44:10,65,61
2020-04-25 18:44:20,65,60
2020-04-25 18:44:30,63,56
2020-04-25 18:44:40,57,53
2020-04-25 18:44:50,62,133
2020-04-25 18:45:00,68,117
2020-04-25 18:45:10,65,107
2020-04-25 18:45:20,60,93
2020-04-25 18:45:30,55,71
2020-04-25 18:45:40,55,115
2020-04-25 18:45:50,56,115
2020-04-25 18:46:00,64,117
2020-04-25 18:46:10,71,123
2020-04-25 18:46:20,62,123
2020-04-25 18:46:30,59,115
2020-04-25 18:46:40,60,115
2020-04-25 18:46:50,66,112
2020-04-25 18:47:00,63,83
2020-04-25 18:47:10,62,104
2020-04-25 18:47:20,58,53
2020-04-25 18:47:30,57,53
2020-04-25 18:47:40,51,40
2020-04-25 18:47:50,52,40
2020-04-25 18:48:00,58,53
2020-04-25 18:48:10,61,57
2020-04-25 18:48:20,63,64
2020-04-25 18:48:30,60,96
2020-04-25 18:48:40,68,115
2020-04-25 18:48:50,60,109
2020-04-25 18:49:00,56,125
2020-04-25 18:49:10,54,104
2020-04-25 18:49:20,58,53
2020-04-25 18:49:30,62,83
2020-04-25 18:49:40,67,123
2020-04-25 18:49:50,65,123
2020-04-25 18:50:00,58,85
2020-04-25 18:50:10,49,45
2020-04-25 18:50:20,53,51
2020-04-25 18:50:30,54,51
2020-04-25 18:50:40,54,59
2020-04-25 18:50:50,62,117
2020-04-25 18:51:00,62,109
2020-04-25 18:51:10,63,101
2020-04-25 18:51:20,57,59
2020-04-25 18:51:30,57,67
2020-04-25 18:51:40,57,99
2020-04-25 18:51:50,55,101
2020-04-25 18:52:00,57,83
2020-04-25 18:52:10,63,53
2020-04-25 18:52:20,57,53
2020-04-25 18:52:30,57,61
2020-04-25 18:52:40,53,61
2020-04-25 18:52:50,58,69
2020-04-25 18:53:00,53,69
2020-04-25 18:53:10,53,61
2020-04-25 18:53:20,55,53
2020-04-25 18:53:30,62,53
2020-04-25 18:53:40,69,69
2020-04-25 18:53:50,66,91
2020-04-25 18:54:00,60,69
2020-04-25 18:54:10,61,71
2020-04-25 18:54:20,69,67
2020-04-25 18:54:30,66,67
2020-04-25 18:54:40,65,59
2020-04-25 18:54:50,59,53
2020-04-25 18:55:00,59,51
2020-04-25 18:55:10,53,91
2020-04-25 18:55:20,52,53
2020-04-25 18:55:30,50,53
2020-04-25 18:55:40,51,48
2020-04-25 18:55:50,51,53
2020-04-25 18:56:00,49,59
2020-04-25 18:56:10,52,104
2020-04-25 18:56:20,61,69
2020-04-25 18:56:30,62,67
2020-04-25 18:56:40,63,91
2020-04-25 18:56:50,55,80
2020-04-25 18:57:00,56,64
2020-04-25 18:57:10,61,61
2020-04-25 18:57:20,58,56
2020-04-25 18:57:30,62,67
2020-04-25 18:57:40,59,111
2020-04-25 18:57:50,61,115
2020-04-25 18:58:00,61,69
2020-04-25 18:58:10,60,115
2020-04-25 18:58:20,60,115
2020-04-25 18:58:30,59,117
2020-04-25 18:58:40,56,115
2020-04-25 18:58:50,56,88
2020-04-25 18:59:00,66,123
2020-04-25 18:59:10,70,123
2020-04-25 18:59:20,67,101
2020-04-25 18:59:30,63,72
2020-04-25 18:59:40,54,64
2020-04-25 18:59:50,50,75
2020-04-25 19:00:00,57,96
2020-04-25 19:00:10,63,75
2020-04-25 19:00:20,66,93
2020-04-25 19:00:30,62,88
2020-04-25 19:00:40,68,91
2020-04-25 19:00:50,66,91
2020-04-25 19:01:00,59,59
2020-04-25 19:01:10,55,59
2020-04-25 19:01:20,54,53
2020-04-25 19:01:30,54,60
2020-04-25 19:01:40,52,61
2020-04-25 19:01:50,47,51
2020-04-25 19:02:00,55,51
2020-04-25 19:02:10,59,56
2020-04-25 19:02:20,58,56
2020-04-25 19:02:30,54,59
2020-04-25 19:02:40,54,59
2020-04-25 19:02:50,53,51
2020-04-25 19:03:00,48,45
2020-04-25 19:03:10,50,51
2020-04-25 19:03:20,50,51
2020-04-25 19:03:30,57,91
2020-04-25 19:03:40,57,53
2020-04-25 19:03:50,61,85
2020-04-25 19:04:00,56,51
2020-04-25 19:04:10,54,56
2020-04-25 19:04:20,58,79
2020-04-25 19:04:30,58,85
2020-04-25 19:04:40,60,104
2020-04-25 19:04:50,53,101
2020-04-25 19:05:00,57,115
2020-04-25 19:05:10,55,83
2020-04-25 19:05:20,59,83
2020-04-25 19:05:30,61,53
2020-04-25 19:05:40,64,115
2020-04-25 19:05:50,65,69
2020-04-25 19:06:00,66,96
2020-04-25 19:06:10,61,53
2020-04-25 19:06:20,56,45
2020-04-25 19:06:30,59,91
2020-04-25 19:06:40,59,104
2020-04-25 19:06:50,58,80
2020-04-25 19:07:00,52,104
2020-04-25 19:07:10,54,53
2020-04-25 19:07:20,56,56
2020-04-25 19:07:30,52,49
2020-04-25 19:07:40,49,91
2020-04-25 19:07:50,56,53
2020-04-25 19:08:00,59,53
2020-04-25 19:08:10,65,112
2020-04-25 19:08:20,63,112
2020-04-25 19:08:30,66,112
2020-04-25 19:08:40,55,77
2020-04-25 19:08:50,62,69
2020-04-25 19:09:00,52,51
2020-04-25 19:09:10,56,48
2020-04-25 19:09:20,54,56
2020-04-25 19:09:30,55,61
2020-04-25 19:09:40,56,104
2020-04-25 19:09:50,56,69
2020-04-25 19:10:00,53,59
2020-04-25 19:10:10,52,44
2020-04-25 19:10:20,57,53
2020-04-25 19:10:30,67,88
2020-04-25 19:10:40,61,117
2020-04-25 19:10:50,59,85
2020-04-25 19:11:00,58,91
2020-04-25 19:11:10,55,64
2020-04-25 19:11:20,57,69
2020-04-25 19:11:30,60,69
2020-04-25 19:11:40,61,57
2020-04-25 19:11:50,60,59
2020-04-25 19:12:00,62,64
2020-04-25 19:12:10,61,64
2020-04-25 19:12:20,57,83
2020-04-25 19:12:30,54,112
2020-04-25 19:12:40,58,113
2020-04-25 19:12:50,63,117
2020-04-25 19:13:00,61,111
2020-04-25 19:13:10,53,53
2020-04-25 19:13:20,54,79
2020-04-25 19:13:30,57,117
2020-04-25 19:13:40,63,160
2020-04-25 19:13:50,57,91
2020-04-25 19:14:00,62,59
2020-04-25 19:14:10,55,49
2020-04-25 19:14:20,56,52
2020-04-25 19:14:30,48,51
2020-04-25 19:14:40,48,51
2020-04-25 19:14:50,49,48
2020-04-25 19:15:00,53,48
2020-04-25 19:15:10,49,48
2020-04-25 19:15:20,51,45
2020-04-25 19:15:30,53,51
2020-04-25 19:15:40,59,51
2020-04-25 19:15:50,55,51
2020-04-25 19:16:00,53,53
2020-04-25 19:16:10,48,61
2020-04-25 19:16:20,50,67
2020-04-25 19:16:30,53,53
2020-04-25 19:16:40,60,64
2020-04-25 19:16:50,65,93
2020-04-25 19:17:00,60,72
2020-04-25 19:17:10,53,61
2020-04-25 19:17:20,54,69
2020-04-25 19:17:30,53,88
2020-04-25 19:17:40,61,72
2020-04-25 19:17:50,67,88
2020-04-25 19:18:00,67,55
2020-04-25 19:18:10,57,53
2020-04-25 19:18:20,52,52
2020-04-25 19:18:30,53,53
2020-04-25 19:18:40,56,43
2020-04-25 19:18:50,59,61
2020-04-25 19:19:00,55,61
2020-04-25 19:19:10,48,69
2020-04-25 19:19:20,49,45
2020-04-25 19:19:30,56,64
2020-04-25 19:19:40,60,61
2020-04-25 19:19:50,57,59
2020-04-25 19:20:00,55,91
2020-04-25 19:20:10,54,112
2020-04-25 19:20:20,52,77
2020-04-25 19:20:30,56,77
2020-04-25 19:20:40,56,51
2020-04-25 19:20:50,56,56
2020-04-25 19:21:00,52,80
2020-04-25 19:21:10,49,80
2020-04-25 19:21:20,43,64
2020-04-25 19:21:30,42,48
2020-04-25 19:21:40,52,52
2020-04-25 19:21:50,60,76
2020-04-25 19:22:00,56,76
2020-04-25 19:22:10,50,60
2020-04-25 19:22:20,52,51
2020-04-25 19:22:30,60,91
2020-04-25 19:22:40,66,83
2020-04-25 19:22:50,65,91
2020-04-25 19:23:00,57,51
2020-04-25 19:23:10,53,57
2020-04-25 19:23:20,57,80
2020-04-25 19:23:30,55,80
2020-04-25 19:23:40,54,48
2020-04-25 19:23:50,48,51
2020-04-25 19:24:00,52,53
2020-04-25 19:24:10,55,52
2020-04-25 19:24:20,57,53
2020-04-25 19:24:30,48,53
2020-04-25 19:24:40,52,91
2020-04-25 19:24:50,49,79
2020-04-25 19:25:00,54,53
2020-04-25 19:25:10,45,53
2020-04-25 19:25:20,43,48
2020-04-25 19:25:30,39,52
2020-04-25 19:25:40,47,49
2020-04-25 19:25:50,53,56
2020-04-25 19:26:00,55,59
2020-04-25 19:26:10,49,59
2020-04-25 19:26:20,46,48
2020-04-25 19:26:30,48,48
2020-04-25 19:26:40,54,57
2020-04-25 19:26:50,67,104
2020-04-25 19:27:00,68,96
2020-04-25 19:27:10,69,85
2020-04-25 19:27:20,60,96
2020-04-25 19:27:30,54,96
2020-04-25 19:27:40,52,64
2020-04-25 19:27:50,50,45
2020-04-25 19:28:00,48,45
2020-04-25 19:28:10,51,37
2020-04-25 19:28:20,55,45
2020-04-25 19:28:30,59,43
2020-04-25 19:28:40,61,45
2020-04-25 19:28:50,55,43
2020-04-25 19:29:00,56,109
2020-04-25 19:29:10,55,53
2020-04-25 19:29:20,61,53
2020-04-25 19:29:30,58,85
2020-04-25 19:29:40,61,77
2020-04-25 19:29:50,59,77
2020-04-25 19:30:00,62,59
2020-04-25 19:30:10,61,61
2020-04-25 19:30:20,54,53
2020-04-25 19:30:30,50,64
2020-04-25 19:30:40,56,115
2020-04-25 19:30:50,57,115
2020-04-25 19:31:00,53,99
2020-04-25 19:31:10,50,80
2020-04-25 19:31:20,49,136
2020-04-25 19:31:30,51,136
2020-04-25 19:31:40,55,77
2020-04-25 19:31:50,58,77
2020-04-25 19:32:00,61,51
2020-04-25 19:32:10,56,45
2020-04-25 19:32:20,55,51
2020-04-25 19:32:30,50,79
2020-04-25 19:32:40,56,83
2020-04-25 19:32:50,57,80
2020-04-25 19:33:00,59,59
2020-04-25 19:33:10,59,51
2020-04-25 19:33:20,57,49
2020-04-25 19:33:30,55,52
2020-04-25 19:33:40,54,56
2020-04-25 19:33:50,61,83
2020-04-25 19:34:00,60,109
2020-04-25 19:34:10,62,115
2020-04-25 19:34:20,61,109
2020-04-25 19:34:30,57,80
2020-04-25 19:34:40,52,71
2020-04-25 19:34:50,49,61
2020-04-25 19:35:00,51,52
2020-04-25 19:35:10,56,53
2020-04-25 19:35:20,60,53
2020-04-25 19:35:30,57,56
2020-04-25 19:35:40,53,55
2020-04-25 19:35:50,53,51
2020-04-25 19:36:00,59,69
2020-04-25 19:36:10,63,64
2020-04-25 19:36:20,61,80
2020-04-25 19:36:30,54,64
2020-04-25 19:36:40,55,87
2020-04-25 19:36:50,58,101
2020-04-25 19:37:00,65,107
2020-04-25 19:37:10,62,99
2020-04-25 19:37:20,61,69
2020-04-25 19:37:30,58,37
2020-04-25 19:37:40,60,73
2020-04-25 19:37:50,60,64
2020-04-25 19:38:00,59,59
2020-04-25 19:38:10,55,64
2020-04-25 19:38:20,60,59
2020-04-25 19:38:30,61,59
2020-04-25 19:38:40,57,48
2020-04-25 19:38:50,54,56
2020-04-25 19:39:00,54,101
2020-04-25 19:39:10,58,95
2020-04-25 19:39:20,54,88
2020-04-25 19:39:30,49,51
2020-04-25 19:39:40,50,51
2020-04-25 19:39:50,51,83
2020-04-25 19:40:00,55,83
2020-04-25 19:40:10,59,69
2020-04-25 19:40:20,55,53
2020-04-25 19:40:30,50,56
2020-04-25 19:40:40,54,93
2020-04-25 19:40:50,51,91
2020-04-25 19:41:00,52,80
2020-04-25 19:41:10,47,53
2020-04-25 19:41:20,48,53
2020-04-25 19:41:30,43,36
2020-04-25 19:41:40,50,45
2020-04-25 19:41:50,55,77
2020-04-25 19:42:00,61,85
2020-04-25 19:42:10,61,56
2020-04-25 19:42:20,57,51
2020-04-25 19:42:30,61,55
2020-04-25 19:42:40,58,51
2020-04-25 19:42:50,59,53
2020-04-25 19:43:00,57,59
2020-04-25 19:43:10,57,69
2020-04-25 19:43:20,60,64
2020-04-25 19:43:30,60,56
2020-04-25 19:43:40,59,56
2020-04-25 19:43:50,52,53
2020-04-25 19:44:00,49,48
2020-04-25 19:44:10,55,64
2020-04-25 19:44:20,58,55
2020-04-25 19:44:30,60,56
2020-04-25 19:44:40,59,67
2020-04-25 19:44:50,58,91
2020-04-25 19:45:00,58,88
2020-04-25 19:45:10,59,115
2020-04-25 19:45:20,57,115
2020-04-25 19:45:30,59,85
2020-04-25 19:45:40,60,67
2020-04-25 19:45:50,63,64
2020-04-25 19:46:00,58,56
2020-04-25 19:46:10,51,53
2020-04-25 19:46:20,60,101
2020-04-25 19:46:30,57,72
2020-04-25 19:46:40,55,64
2020-04-25 19:46:50,52,56
2020-04-25 19:47:00,50,61
2020-04-25 19:47:10,51,99
2020-04-25 19:47:20,48,75
2020-04-25 19:47:30,52,95
2020-04-25 19:47:40,56,61
2020-04-25 19:47:50,58,52
2020-04-25 19:48:00,59,59
2020-04-25 19:48:10,64,69
2020-04-25 19:48:20,60,56
2020-04-25 19:48:30,57,51
2020-04-25 19:48:40,49,51
2020-04-25 19:48:50,47,51
2020-04-25 19:49:00,48,51
2020-04-25 19:49:10,58,60
2020-04-25 19:49:20,65,61
2020-04-25 19:49:30,65,61
2020-04-25 19:49:40,59,51
2020-04-25 19:49:50,55,45
2020-04-25 19:50:00,54,83
2020-04-25 19:50:10,50,48
2020-04-25 19:50:20,54,48
2020-04-25 19:50:30,51,51
2020-04-25 19:50:40,56,61
2020-04-25 19:50:50,51,59
2020-04-25 19:51:00,50,59
2020-04-25 19:51:10,53,53
2020-04-25 19:51:20,52,53
2020-04-25 19:51:30,46,53
2020-04-25 19:51:40,48,53
2020-04-25 19:51:50,46,72
2020-04-25 19:52:00,54,53
2020-04-25 19:52:10,55,69
2020-04-25 19:52:20,56,51
2020-04-25 19:52:30,50,51
2020-04-25 19:52:40,46,48
2020-04-25 19:52:50,50,48
2020-04-25 19:53:00,51,53
2020-04-25 19:53:10,58,53
2020-04-25 19:53:20,56,63
2020-04-25 19:53:30,55,53
2020-04-25 19:53:40,50,59
2020-04-25 19:53:50,51,60
2020-04-25 19:54:00,52,64
2020-04-25 19:54:10,59,61
2020-04-25 19:54:20,67,125
2020-04-25 19:54:30,58,125
2020-04-25 19:54:40,61,80
2020-04-25 19:54:50,60,53
2020-04-25 19:55:00,62,53
2020-04-25 19:55:10,57,64
2020-04-25 19:55:20,57,68
2020-04-25 19:55:30,56,80
2020-04-25 19:55:40,57,75
2020-04-25 19:55:50,53,104
2020-04-25 19:56:00,52,69
2020-04-25 19:56:10,57,117
2020-04-25 19:56:20,56,125
2020-04-25 19:56:30,62,144
2020-04-25 19:56:40,54,60
2020-04-25 19:56:50,57,56
2020-04-25 19:57:00,48,53
2020-04-25 19:57:10,52,75
2020-04-25 19:57:20,56,64
2020-04-25 19:57:30,62,72
2020-04-25 19:57:40,56,40
2020-04-25 19:57:50,48,51
2020-04-25 19:58:00,41,49
2020-04-25 19:58:10,42,55
2020-04-25 19:58:20,46,52
2020-04-25 19:58:30,49,49
2020-04-25 19:58:40,55,67
2020-04-25 19:58:50,53,53
2020-04-25 19:59:00,57,56
2020-04-25 19:59:10,57,51
2020-04-25 19:59:20,59,59
2020-04-25 19:59:30,56,59
2020-04-25 19:59:40,68,72
2020-04-25 19:59:50,71,52
2020-04-25 20:00:00,76,65
2020-04-25 20:00:10,69,65
2020-04-25 20:00:20,62,85
2020-04-25 20:00:30,57,59
2020-04-25 20:00:40,56,93
2020-04-25 20:00:50,56,60
2020-04-25 20:01:00,54,63
2020-04-25 20:01:10,54,65
2020-04-25 20:01:20,59,67
2020-04-25 20:01:30,67,67
2020-04-25 20:01:40,65,77
2020-04-25 20:01:50,58,88
2020-04-25 20:02:00,51,68
2020-04-25 20:02:10,49,85
2020-04-25 20:02:20,52,85
2020-04-25 20:02:30,51,85
2020-04-25 20:02:40,51,56
2020-04-25 20:02:50,50,69
2020-04-25 20:03:00,53,91
2020-04-25 20:03:10,50,88
2020-04-25 20:03:20,48,40
2020-04-25 20:03:30,53,51
2020-04-25 20:03:40,56,53
2020-04-25 20:03:50,62,64
2020-04-25 20:04:00,62,99
2020-04-25 20:04:10,63,104
2020-04-25 20:04:20,62,96
2020-04-25 20:04:30,57,59
2020-04-25 20:04:40,55,84
2020-04-25 20:04:50,56,69
2020-04-25 20:05:00,49,51
2020-04-25 20:05:10,52,48
2020-04-25 20:05:20,50,69
2020-04-25 20:05:30,63,93
2020-04-25 20:05:40,60,99
2020-04-25 20:05:50,68,65
2020-04-25 20:06:00,54,60
2020-04-25 20:06:10,61,91
2020-04-25 20:06:20,58,101
2020-04-25 20:06:30,63,128
2020-04-25 20:06:40,58,67
2020-04-25 20:06:50,56,67
2020-04-25 20:07:00,59,88
2020-04-25 20:07:10,57,75
2020-04-25 20:07:20,60,85
2020-04-25 20:07:30,55,51
2020-04-25 20:07:40,53,51
2020-04-25 20:07:50,53,49
2020-04-25 20:08:00,51,49
2020-04-25 20:08:10,63,59
2020-04-25 20:08:20,61,67
2020-04-25 20:08:30,56,72
2020-04-25 20:08:40,53,104
2020-04-25 20:08:50,55,115
2020-04-25 20:09:00,60,107
2020-04-25 20:09:10,57,91
2020-04-25 20:09:20,59,67
2020-04-25 20:09:30,54,69
2020-04-25 20:09:40,52,59
2020-04-25 20:09:50,61,61
2020-04-25 20:10:00,63,103
2020-04-25 20:10:10,61,85
2020-04-25 20:10:20,64,93
2020-04-25 20:10:30,60,59
2020-04-25 20:10:40,65,67
2020-04-25 20:10:50,66,59
2020-04-25 20:11:00,60,51
2020-04-25 20:11:10,48,53
2020-04-25 20:11:20,50,53
2020-04-25 20:11:30,54,52
2020-04-25 20:11:40,59,81
2020-04-25 20:11:50,58,93
2020-04-25 20:12:00,62,93
2020-04-25 20:12:10,55,67
2020-04-25 20:12:20,56,57
2020-04-25 20:12:30,51,57
2020-04-25 20:12:40,55,52
2020-04-25 20:12:50,54,51
2020-04-25 20:13:00,58,83
2020-04-25 20:13:10,61,125
2020-04-25 20:13:20,66,117
2020-04-25 20:13:30,64,64
2020-04-25 20:13:40,53,60
2020-04-25 20:13:50,49,51
2020-04-25 20:14:00,48,48
2020-04-25 20:14:10,51,53
2020-04-25 20:14:20,49,45
